4.932182490752158E-4	5.333333333333334E-4	5.691519635742744E-4	3.158559696778269E-4	3.359086328518643E-4	3.5587188612099647E-4	3.819709702062643E-4	4.610419548178884E-4	4.610419548178884E-4	4.610419548178884E-4
0.0044389642416769425	0.004	0.00398406374501992	0.003790271636133923	0.004030903594222372	0.004270462633451958	0.004201680672268907	0.004610419548178884	0.004610419548178884	0.004610419548178884
0.011097410604192354	0.010666666666666666	0.010529311326124075	0.011054958938723942	0.011420893516963387	0.011387900355871887	0.011077158135981665	0.0119870908252651	0.0119870908252651	0.0119870908252651
0.02096177558569667	0.021333333333333333	0.020204894706886738	0.020846493998736577	0.021498152502519314	0.02206405693950178	0.022536287242169595	0.024896265560165973	0.024896265560165973	0.024896265560165973
0.03255240443896424	0.0336	0.032441661923733635	0.033796588755527476	0.03459858918374202	0.03594306049822064	0.03628724216959511	0.04057169202397418	0.04057169202397418	0.04057169202397418
0.04340320591861899	0.0448	0.043540125213431986	0.0457991156032849	0.047027208599261	0.04911032028469751	0.0481283422459893	0.054402950668510835	0.054402950668510835	0.054402950668510835
0.05770653514180025	0.06	0.058907228229937394	0.0622236260265319	0.06415854887470608	0.06725978647686832	0.06722689075630252	0.07514983863531581	0.07514983863531581	0.07514983863531581
0.07324290998766954	0.0768	0.07626636311895275	0.08022741629816804	0.08196170641585489	0.08576512455516014	0.08441558441558442	0.09313047487321346	0.09313047487321346	0.09313047487321346
0.08803945745992602	0.09173333333333333	0.09106431417188389	0.09633607075173721	0.0987571380584481	0.10355871886120996	0.1027501909854851	0.11295527893038267	0.11295527893038267	0.11295527893038267
0.10554870530209617	0.1104	0.11041548093340922	0.11591914087176247	0.11857574739670809	0.12419928825622775	0.12375859434682965	0.13646841862609496	0.13646841862609496	0.13646841862609496
0.1218249075215783	0.12666666666666668	0.12663631189527605	0.1326595072646873	0.13570708767215317	0.14163701067615658	0.14056531703590527	0.15444905486399263	0.15444905486399263	0.15444905486399263
0.13612823674475955	0.14186666666666667	0.14143426294820718	0.14845230574857865	0.15216661068189452	0.1590747330960854	0.15813598166539344	0.1715076071922545	0.1715076071922545	0.1715076071922545
0.15487053020961775	0.16106666666666666	0.16050085372794537	0.16677195198989261	0.17097749412159893	0.1786476868327402	0.1779984721161192	0.19225449515905949	0.19225449515905949	0.19225449515905949
0.16991368680641183	0.17733333333333334	0.17643710870802504	0.18224889450410614	0.18743701713134028	0.19572953736654805	0.1959511077158136	0.210696173351775	0.210696173351775	0.210696173351775
0.1842170160295931	0.19226666666666667	0.19180421172453044	0.19867340492735314	0.20356063150822976	0.21281138790035586	0.21352177234530176	0.22913785154449054	0.22913785154449054	0.22913785154449054
0.20098643649815043	0.20853333333333332	0.20802504268639727	0.21383449147188882	0.21968424588511926	0.22953736654804271	0.23109243697478993	0.24619640387275243	0.24619640387275243	0.24619640387275243
0.2155363748458693	0.224	0.22310756972111553	0.2289955780164245	0.23412831709774942	0.24448398576512456	0.24560733384262795	0.2595666205624712	0.2595666205624712	0.2595666205624712
0.23304562268803947	0.24186666666666667	0.2404667046101309	0.24478837650031585	0.2502519314746389	0.2612099644128114	0.2631779984721161	0.2784693407100046	0.2784693407100046	0.2784693407100046
0.2441430332922318	0.25306666666666666	0.2518497438816164	0.2561591914087176	0.262344642257306	0.27366548042704625	0.2765469824293354	0.2923005993545413	0.2923005993545413	0.2923005993545413
0.2584463625154131	0.2672	0.26664769493454754	0.2710044219835755	0.2774605307356399	0.2896797153024911	0.2929717341482047	0.30889810972798526	0.30889810972798526	0.30889810972798526
0.2715166461159063	0.28053333333333336	0.28059191804211725	0.28553379658875555	0.2925764192139738	0.305338078291815	0.3097784568372804	0.3273397879207008	0.3273397879207008	0.3273397879207008
0.28286066584463626	0.29173333333333334	0.2922595332953899	0.2984838913455464	0.3053409472623446	0.3188612099644128	0.3235294117647059	0.34163208852005533	0.34163208852005533	0.34163208852005533
0.2976572133168927	0.30666666666666664	0.3062037564029596	0.3123815540113708	0.3197850184749748	0.3334519572953737	0.3384262796027502	0.35730751498386354	0.35730751498386354	0.35730751498386354
0.31467324290998766	0.3237333333333333	0.32270916334661354	0.3288060644346178	0.33624454148471616	0.3501779359430605	0.3559969442322384	0.37621023513139695	0.37621023513139695	0.37621023513139695
0.3309494451294698	0.34053333333333335	0.3400682982356289	0.346809854706254	0.35505542492442055	0.3701067615658363	0.37662337662337664	0.3974181650530198	0.3974181650530198	0.3974181650530198
0.34549938347718867	0.3562666666666667	0.3562891291974957	0.3626026531901453	0.37117903930131	0.3871886120996441	0.3938120702826585	0.4158598432457354	0.4158598432457354	0.4158598432457354
0.3585696670776819	0.36933333333333335	0.3690950483779169	0.37523689197725835	0.3839435673496809	0.400355871886121	0.4067990832696715	0.4292300599354541	0.4292300599354541	0.4292300599354541
0.36966707768187423	0.38133333333333336	0.3816163915765509	0.3875552747946936	0.3950285522337924	0.4117437722419929	0.4186401833460657	0.44306131857999076	0.44306131857999076	0.44306131857999076
0.3797780517879161	0.3917333333333333	0.39214570290267503	0.3982943777637397	0.40577762848505206	0.4220640569395018	0.42895339954163486	0.4532042415859843	0.4532042415859843	0.4532042415859843
0.39284833538840935	0.4056	0.40608992601024474	0.41219204042956414	0.41988579106483037	0.4359430604982206	0.4430863254392666	0.46749654218533887	0.46749654218533887	0.46749654218533887
0.40887792848335386	0.42186666666666667	0.4234490608992601	0.4305116866708781	0.43802485723883106	0.4544483985765125	0.46180290297937354	0.4896265560165975	0.4896265560165975	0.4896265560165975
0.41800246609124536	0.4312	0.4331246442800228	0.4399873657612129	0.44810211622438695	0.4647686832740214	0.47288006111535524	0.5002305209774089	0.5002305209774089	0.5002305209774089
0.4276202219482121	0.44106666666666666	0.4433693796243597	0.4504106127605812	0.4591871011084985	0.4761565836298932	0.4847211611917494	0.5126786537574919	0.5126786537574919	0.5126786537574919
0.4369913686806412	0.45013333333333333	0.4524758110415481	0.45957043588123814	0.46859254282835067	0.48576512455516013	0.4950343773873186	0.5218994928538497	0.5218994928538497	0.5218994928538497
0.4493218249075216	0.4629333333333333	0.46442800227660785	0.47094125078963994	0.48034934497816595	0.49750889679715304	0.5072574484339191	0.5334255417242969	0.5334255417242969	0.5334255417242969
0.45770653514180026	0.4712	0.47296528173022195	0.47915350600126344	0.48874706079946256	0.5060498220640569	0.5164247517188694	0.5431074227754725	0.5431074227754725	0.5431074227754725
0.4655980271270037	0.4792	0.4806488332384747	0.48736576121288694	0.4971447766207592	0.5149466192170818	0.525974025974026	0.5532503457814661	0.5532503457814661	0.5532503457814661
0.4762022194821208	0.4904	0.491747296528173	0.4984207201516109	0.5085656701377226	0.5263345195729537	0.5378151260504201	0.5652374366067312	0.5652374366067312	0.5652374366067312
0.48384710234278666	0.4978666666666667	0.49943084803642573	0.5060012634238787	0.5162915686933154	0.5338078291814946	0.5454545454545454	0.5730751498386353	0.5730751498386353	0.5730751498386353
0.4900123304562269	0.504	0.5056915196357428	0.5120025268477574	0.5226738327175008	0.5405693950177936	0.551948051948052	0.5804518211157216	0.5804518211157216	0.5804518211157216
0.4998766954377312	0.5141333333333333	0.516505406943654	0.5233733417561592	0.5340947262344642	0.5519572953736654	0.5637891520244461	0.5933609958506224	0.5933609958506224	0.5933609958506224
0.5070283600493218	0.5210666666666667	0.5233352305065453	0.5303221730890714	0.5414847161572053	0.5597864768683274	0.5718105423987777	0.6021207929921623	0.6021207929921623	0.6021207929921623
0.5141800246609125	0.5277333333333334	0.5298804780876494	0.5375868603916614	0.5488747060799463	0.5672597864768684	0.5790679908326967	0.6090364223144306	0.6090364223144306	0.6090364223144306
0.5218249075215783	0.5357333333333333	0.5378486055776892	0.5457991156032849	0.5566006046355392	0.5740213523131673	0.5863254392666157	0.615952051636699	0.615952051636699	0.615952051636699
0.5284833538840937	0.5424	0.5441092771770063	0.5514845230574857	0.5626469600268726	0.5797153024911033	0.5916730328495035	0.6210235131396957	0.6210235131396957	0.6210235131396957
0.5361282367447595	0.5488	0.5503699487763233	0.5578016424510424	0.56936513268391	0.5864768683274021	0.5985485103132162	0.6274781005071461	0.6274781005071461	0.6274781005071461
0.5390875462392108	0.552	0.5535002845759818	0.5609602021478206	0.5727242190124286	0.5893238434163701	0.6016042780748663	0.6302443522360535	0.6302443522360535	0.6302443522360535
0.5467324290998767	0.5597333333333333	0.5614684120660216	0.569488313329122	0.5814578434665771	0.597864768683274	0.6103896103896104	0.6390041493775933	0.6390041493775933	0.6390041493775933
